StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,GUNTUR,GUNTUR,NA,HORTICULTURE,Vegetables,Cucumber,	Plant Protection	,FARMER ASKED QUERY ON WEED MANAGEMENT IN CUCUMBER,"RECOMMENDED TO SPRAY PENDIMETHALIN (STAMP) 1 LITRE /200 LITRES OF WATER ACRE 
 పెండిమెథాలిన్(స్టాంప్)   1  లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",2023-05-27T14:28:29.1,2023,5
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"THERE IS A CHANCE  OF CLOUDY WEATHER  IN YOUR AREA  
",2023-05-27T14:30:52.37,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF DRY WEATHER  IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది
",2023-05-27T07:49:34.023,2023,5
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"  THE WEATHER IN YOUR AREA IS CLOUDY AND THERE IS A CHANCE OF SHOWERS  
 మీ ప్రాంతం లో వాతావరణం మొబ్బులుగా వుంది ,జల్లులు పడే అవకాశం ఉంటుంది.
",2023-05-27T07:53:17.55,2023,5
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather, మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,2023-05-26T20:48:38.16,2023,5
ANDHRA PRADESH,GUNTUR,BHATTIPROLU,NA,AGRICULTURE,Millets,Maize (Makka),Weather,Farmer asked query on Weather,"DRY AND CLOUDY WEATHER IN YOUR AREA  AND NO CHANCE OF RAIN.
 ఈ రోజు మీ ప్రాంతOలో  ఎండ & మాబులతో కూడుకున్న వాతావరణం ఉంటుంది కానీ వర్షం లేదు. 
",2023-05-26T21:13:37.663,2023,5
ANDHRA PRADESH,VISAKHAPATNAM,BUTCHAYYAPETA,NA,HORTICULTURE,Vegetables,Ridge Gourd,	Plant Protection	,FARMER ASKED QUERY ON SUCKING PEST IN RIDGEGOURD,"RECOMMENDED TO SPRAY FIPRONIL (REGENT) 400 ML / 200 LITRES OF WATER /ACRE  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-05-26T18:52:32.47,2023,5
ANDHRA PRADESH,WEST GODAVARI,PEDAVEGI,NA,HORTICULTURE,Plantation Crops,Oil palm,	Plant Protection	,RHINOCEROUS BEETLE  MANAGEMENT IN OILPALM,"RECOMMENDED  కార్బరిల్ 50% పొడి మందు 3GRAMS/ LITER WATER పిచికారి చేయాలి 
       100GRAMS  వేప గింజల పొడి+150 GRAMS  ఇసుక      కాలిపి ఆయిల్‌పామ్ మొవ్వులో   ఉంచండి ",2023-05-26T18:53:32.64,2023,5
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather," THERE IS A CHANCE OF CLOUDY WEATHER IN YOUR AREA. 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది 
",2023-05-26T18:57:04.193,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"         THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA BUT NO CHANCE OF SHOWERS IN YOUR AREA 
      మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది కానీ జల్లులు పడే అవకాశం లేదు
",2023-05-27T15:20:57.65,2023,5
ANDHRA PRADESH,GUNTUR,MACHERLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),	Plant Protection	,"FARMER ASKED ABOUT SUCKING PEST MANAGEMENT  IN COTTON
","RECOMMENDED TO SPRAY ACEPHATE(ARTHIN) 300 GRAMS/ 200 LITRES OF WATER / ACRE 
అసిపేట్ 300 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-05-27T15:35:23.597,2023,5
ANDHRA PRADESH,GUNTUR,MACHERLA,NA,HORTICULTURE,Fruits,Citrus,	Plant Protection	,GUMMOSIS MANAGEMENT IN CITRUS,"RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  (BLITOX)(BLUE COPPER) 600  GM /200 LITRES OF WATER / ACRE  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-05-27T15:36:40.787,2023,5
ANDHRA PRADESH,KURNOOL,ASPARI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"DRY AND CLOUDY WEATHER IN YOUR AREA  AND NO CHANCE OF RAIN.
 ఈ రోజు మీ ప్రాంతOలో  ఎండ & మాబులతో కూడుకున్న వాతావరణం ఉంటుంది కానీ వర్షం లేదు. 
",2023-05-26T16:00:00.25,2023,5
ANDHRA PRADESH,ANANTPUR,BOMMANAHAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT:-THERE IS CHANCE OF CLOUDY WEATHER & SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది &,జల్లులు  పడే అవకాశం ఉంది
",2023-05-02T10:30:24.743,2023,5
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT:-THERE IS CHANCE OF CLOUDY WEATHER 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది",2023-05-02T10:34:29.01,2023,5
ANDHRA PRADESH,SRIKAKULAM,SANTHAKAVATI,NA,AGRICULTURE,Millets,Maize (Makka),Weather,Farmer asked query on Weather,"CLOUDY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం   మబ్బులతో  ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2023-05-02T10:46:19.067,2023,5
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT:-THERE IS CHANCE OF CLOUDY WEATHER & SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది &,జల్లులు  పడే అవకాశం ఉంది
",2023-05-02T10:56:04.977,2023,5
ANDHRA PRADESH,EAST GODAVARI,UPPALAGUPTAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather,"CLOUDY WEATHER, CHANCE OF SHOWERS IN YOUR AREA 
వాతావరణం మబ్బులుగా ఉంటుంది , జల్లులు పడే అవకాశం కలదు ",2023-05-02T16:32:58.823,2023,5
ANDHRA PRADESH,ANANTPUR,KALYANDRUG,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2023-05-02T16:42:54.36,2023,5
ANDHRA PRADESH,ANANTPUR,URAVAKONDA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"CLOUDY WEATHER, CHANCE OF SHOWERS IN YOUR AREA 
వాతావరణం మబ్బులుగా ఉంటుంది , జల్లులు పడే అవకాశం కలదు ",2023-05-02T17:00:09.413,2023,5
ANDHRA PRADESH,ANANTPUR,RAYADURG,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT:-THERE IS CHANCE OF CLOUDY WEATHER & SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది &,జల్లులు  పడే అవకాశం ఉంది
",2023-05-02T11:46:45.513,2023,5
ANDHRA PRADESH,EAST GODAVARI,GANGAVARAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather,"THERE IS A CHANCE OF CLOUDY SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది ",2023-05-02T11:49:13.527,2023,5
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"WEATHER REPORT:-THERE IS CHANCE OF CLOUDY WEATHER & SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది &,జల్లులు  పడే అవకాశం ఉంది
",2023-05-02T11:50:10.903,2023,5
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"         CLOUDY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2023-05-02T11:52:50.587,2023,5
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"THERE IS CHANCE OF  CLOUDY WEATHER , NO RAINFALL  IN YOUR AREA.
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది, వర్షం పడే అవకాశం లేదు .
",2023-05-12T13:30:21.707,2023,5
ANDHRA PRADESH,ANANTPUR,DHARMAVARAM,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"
             DRY AND CLOUDY WEATHER IN YOUR AREA  AND NO CHANCE OF RAIN.
 ఈ రోజు మీ ప్రాంతOలో  ఎండ & మాబులతో కూడుకున్న వాతావరణం ఉంటుంది కానీ వర్షం లేదు. 
",2023-05-12T13:34:20.14,2023,5
ANDHRA PRADESH,ANANTPUR,VIDAPANAKAL,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Cultural Practices,FARMER ASKED QUERY ON SEED TREATMENT OF GROUNDNUT,"RECOMMENDED TO SEED TREATMENT OF GROUND NUT -
TEBUCONAZOLE   (FOLICUR)-1GR-1KG SEED OF GROUND NUT AND TRICHODERMA VIRIDAE-8GR/ 1KG SEED OF GROUND NUT AND IMIDACLOPRID-4ML/ 1KG SEED OF GROUND NUT
",2023-05-12T14:53:53.46,2023,5
ANDHRA PRADESH,EAST GODAVARI,AMALAPURAM,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,IRRELEVANT CALL-RINGTONES,--IRRELEVANT CALL-RINGTONES,2023-05-12T14:54:35.58,2023,5
ANDHRA PRADESH,GUNTUR,VELDURTHY,NA,HORTICULTURE,Vegetables,Pumpkin,Seeds and Planting Material,FARMER ASKED QUERY ABOUT AVAILABILITY OF PUMPKIN SEEDS,RECOMMENDED TO CONTACT -0863-2524644 AND 7382633661 AND 9440845195 FOR FURTHER DETAILS.,2023-05-12T14:58:03.31,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"  CLOUDY WEATHER IN YOUR AREA AND NO CHANCE OF RAIN
మీ ప్రాంత లో మాబులతో కూడుకున్న వాతావరణం ఉంటుంది కానీ వర్షం లేదు 
",2023-05-12T15:07:45.447,2023,5
ANDHRA PRADESH,VIZIANAGARM,SRUNGAVARAPUKOTA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather,"    CLOUDY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2023-05-12T15:45:24.927,2023,5
ANDHRA PRADESH,ANANTPUR,KUNDURPI,NA,AGRICULTURE,Millets,Maize (Makka),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంది
",2023-05-12T15:51:44.54,2023,5
ANDHRA PRADESH,ANANTPUR,VAJRAKARUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"    CLOUDY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2023-05-12T15:58:07.353,2023,5
ANDHRA PRADESH,KURNOOL,KALLUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weed Management,"   FARMER ASKED QUERY ON WEED  MANAGEMENT IN EMPTY FILED
","RECOMMENDED TO SPRAY PARAQUAT 1 LITRE /  200 LITRES OF WATER PER ACRE  
పరాక్కుటు  1 లీటర్ /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి	 
",2023-05-12T16:04:37.53,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"DRY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది ,జల్లులు పడే అవకాశం లేదు ",2023-05-12T16:28:23.71,2023,5
ANDHRA PRADESH,ANANTPUR,CHENNEKOTHAPALLE,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather," THERE IS A CHANCE  OF CLOUDY WEATHER OCCUR IN YOUR AREA
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2023-05-11T18:32:07.417,2023,5
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"    THERE IS CHANCE OF CLOUDY WEATHER & SHOWERS IN YOUR AREA
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది & వర్షం పడే అవకాశం ఉంది 
",2023-05-11T18:34:02.89,2023,5
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"THERE IS A CHANCE  OF CLOUDY WEATHER OCCUR IN YOUR AREA
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2023-05-11T19:09:47.867,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"ఈ రోజు మీ ప్రాంతOలో మాబులతో కూడుకున్న వాతావరణం 
",2023-05-11T19:10:48.833,2023,5
ANDHRA PRADESH,GUNTUR,TSUNDUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather," THE WEATHER IN YOUR AREA IS CLOUDY AND THERE IS A CHANCE OF SHOWERS
మీ ప్రాంతం లో వాతావరణం మొబ్బులులుగా వుంది ,జల్లులు పడే అవకాశం ఉంటుంది.",2023-05-11T19:26:36.743,2023,5
ANDHRA PRADESH,WEST GODAVARI,KAMAVARAPUKOTA,NA,HORTICULTURE,Vegetables,Pumpkin,	Plant Protection	,FARMER ASKED QUERY ON  CATERPILLARS CONTROL IN PUMPKIN ? ,"RECOMMENDED TO SPRAY  CHLORPYRIFOS  (CORABAN/PREDATOR) 500 ML/200 LITRES OF WATER / ACRE
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",2023-05-11T19:26:57.477,2023,5
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది 
",2023-05-30T06:28:30.243,2023,5
ANDHRA PRADESH,GUNTUR,NEKARIKALLU,NA,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,farmer asked about nutrient management in brinjal,RECOMMENDED TO SPRAY AGROMINIMAX 3 GRAMS /1 LITER OF WATER ,2023-05-30T06:36:43.49,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"CLOUDY WEATHER , CHANCE OF SHOWERS IN YOUR AREA ",2023-05-30T06:49:26.43,2023,5
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"THERE IS A CHANCE OF CLOUDY SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది 
",2023-05-30T06:57:11.347,2023,5
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",Weather,Farmer asked query on Weather,"CLOUDY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
 మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది, జల్లులు పడే అవకాశం ఉంది
",2023-05-30T07:06:01.597,2023,5
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather, farmer asked query on  COTTON SOWING SEASON ?,"ప్రత్తి సాధారణంగా ఏకవార్షిక పంట. ఇది ఖరీఫ్ సాగకు అనుకూలమైన పంట. పంటకాలం దాదాపు ఏడు నుండి ఎనిమిజి నెలలు. దీనిని జూన్, జులై నెలలో విత్తుకోవచ్చు. వర్షాధారంగా జులై 20 తరువాత ప్రత్తిని విత్తితే దిగుబడులు బాగా తగ్గుతాయి.

నీటి వసతి ఉన్న చోట ప్రత్తిని మే చివర లేద జూన్ మొదటి పక్షంలో విత్తుకుంటే దిగుబడులు బాగా వస్తాయి. తొలకరిలో కనీసం 60 మి.మీ. వర్షం కురిసిన తర్తాత మంచి తేమలో ప్రత్తిని విత్తుకుంటే, భూమిలో వేడి తగ్గి, మొలక శాతం బాగుంటుంది.

",2023-05-30T07:14:16.993,2023,5
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS A CHANCE OF CLOUDY WEATHER, SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది",2023-05-30T07:32:23.61,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"THERE IS A CHANCE OF CLOUDY WEATHER, SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది",2023-05-30T08:33:34.223,2023,5
ANDHRA PRADESH,KURNOOL,KALLUR,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"
CLOUDY WEATHER,CHANCE OF SHOWERS IN YOUR AREA 
 మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది, జల్లులు పడే అవకాశం ఉంది
",2023-05-30T08:47:30.427,2023,5
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"
THERE IS A CHANCE OF CLOUDY SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది 
",2023-05-30T08:48:13.263,2023,5
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER,NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2023-05-31T10:05:14.193,2023,5
ANDHRA PRADESH,KURNOOL,KURNOOL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"DRY WEATHER, CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది ,జల్లులు పడే అవకాశం ఉంది
",2023-05-31T10:32:02.667,2023,5
ANDHRA PRADESH,KURNOOL,TUGGALI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather," THERE IS CHANCE OF CLOUDY WEATHER & SHOWERS IN YOUR AREA
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది &  జల్లులు పడే అవకాశం ఉంది 
",2023-05-31T10:42:10.447,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"CLOUDY WEATHER,NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2023-05-31T10:45:28.13,2023,5
ANDHRA PRADESH,EAST GODAVARI,KAJULURU,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather,"CLOUDY WEATHER,NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2023-05-31T11:07:51.543,2023,5
ANDHRA PRADESH,ANANTPUR,NALLAMADA,NA,HORTICULTURE,Vegetables,Sweet Potato,Seeds and Planting Material,farmer asked query about on sweet potato crop information ,"RECOMMENDED TO SOW SWEET POTATO ON JUNE -JULY
 FYM:6-8 TONNS /ACRE  24 KGS PHOSPHOURUS AND POTASH 16 KGS/ACRE ",2023-05-30T12:02:29.59,2023,5
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"THERE IS A CHANCE OF CLOUDY SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది 
",2023-05-30T12:10:06.44,2023,5
ANDHRA PRADESH,KURNOOL,NANDIKOTKUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER , CHANCE OF SHOWERS IN YOUR AREA ",2023-05-30T12:24:28.38,2023,5
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"CLOUDY WEATHER,NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2023-05-30T12:33:09.24,2023,5
ANDHRA PRADESH,VIZIANAGARM,GANTYADA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER , CHANCE OF SHOWERS IN YOUR AREA 
",2023-05-30T12:53:18.47,2023,5
ANDHRA PRADESH,ANANTPUR,NARPALA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"THERE IS A CHANCE  OF CLOUDY WEATHER OCCUR IN YOUR AREA
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం కలదు. 
",2023-05-29T19:45:26.667,2023,5
ANDHRA PRADESH,KURNOOL,VELDURTHI,NA,HORTICULTURE,Vegetables,Cluster Bean,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా  ఉంటుంది, జల్లులు  పడే అవకాశం ఉంది.
",2023-05-29T20:14:46.1,2023,5
